,temperature
2010-05-25 05:45:00,513.25
2010-05-25 05:50:00,514.1666666666666
2010-05-25 05:55:00,515.0833333333334
2010-05-25 06:00:00,516.0
2010-05-25 06:05:00,517.1666666666666
2010-05-25 06:10:00,518.3333333333334
2010-05-25 06:15:00,519.5
2010-05-25 06:20:00,520.6666666666666
2010-05-25 06:25:00,521.8333333333334
2010-05-25 06:30:00,523.0
2010-05-25 06:35:00,524.1666666666666
2010-05-25 06:40:00,525.3333333333334
2010-05-25 06:45:00,526.5
2010-05-25 06:50:00,527.6666666666666
2010-05-25 06:55:00,528.8333333333334
2010-05-25 07:00:00,530.0
2010-05-25 07:05:00,531.5
2010-05-25 07:10:00,533.0
2010-05-25 07:15:00,534.5
2010-05-25 07:20:00,536.0
2010-05-25 07:25:00,537.5
2010-05-25 07:30:00,539.0
2010-05-25 07:35:00,540.5
2010-05-25 07:40:00,542.0
2010-05-25 07:45:00,543.5
2010-05-25 07:50:00,545.0
2010-05-25 07:55:00,546.5
2010-05-25 08:00:00,548.0
2010-05-25 08:05:00,549.3333333333334
2010-05-25 08:10:00,550.6666666666666
2010-05-25 08:15:00,552.0
2010-05-25 08:20:00,553.3333333333334
2010-05-25 08:25:00,554.6666666666666
2010-05-25 08:30:00,556.0
2010-05-25 08:35:00,557.3333333333334
2010-05-25 08:40:00,558.6666666666666
2010-05-25 08:45:00,560.0
2010-05-25 08:50:00,561.3333333333334
2010-05-25 08:55:00,562.6666666666666
2010-05-25 09:00:00,564.0
2010-05-25 09:05:00,565.5833333333334
2010-05-25 09:10:00,567.1666666666666
2010-05-25 09:15:00,568.75
2010-05-25 09:20:00,570.3333333333334
2010-05-25 09:25:00,571.9166666666666
2010-05-25 09:30:00,573.5
2010-05-25 09:35:00,575.0833333333334
2010-05-25 09:40:00,576.6666666666666
2010-05-25 09:45:00,578.25
2010-05-25 09:50:00,579.8333333333334
2010-05-25 09:55:00,581.4166666666666
2010-05-25 10:00:00,583.0
2010-05-25 10:05:00,584.5
2010-05-25 10:10:00,586.0
2010-05-25 10:15:00,587.5
2010-05-25 10:20:00,589.0
2010-05-25 10:25:00,590.5
2010-05-25 10:30:00,592.0
2010-05-25 10:35:00,593.5
2010-05-25 10:40:00,595.0
2010-05-25 10:45:00,596.5
2010-05-25 10:50:00,598.0
2010-05-25 10:55:00,599.5
2010-05-25 11:00:00,601.0
2010-05-25 11:05:00,602.25
2010-05-25 11:10:00,603.5
2010-05-25 11:15:00,604.75
2010-05-25 11:20:00,606.0
2010-05-25 11:25:00,607.25
2010-05-25 11:30:00,608.5
2010-05-25 11:35:00,609.75
2010-05-25 11:40:00,611.0
2010-05-25 11:45:00,612.25
2010-05-25 11:50:00,613.5
2010-05-25 11:55:00,614.75
2010-05-25 12:00:00,616.0
2010-05-25 12:05:00,617.1666666666666
2010-05-25 12:10:00,618.3333333333334
2010-05-25 12:15:00,619.5
2010-05-25 12:20:00,620.6666666666666
2010-05-25 12:25:00,621.8333333333334
2010-05-25 12:30:00,623.0
2010-05-25 12:35:00,624.1666666666666
2010-05-25 12:40:00,625.3333333333334
2010-05-25 12:45:00,626.5
2010-05-25 12:50:00,627.6666666666666
2010-05-25 12:55:00,628.8333333333334
2010-05-25 13:00:00,630.0
2010-05-25 13:05:00,630.75
2010-05-25 13:10:00,631.5
2010-05-25 13:15:00,632.25
2010-05-25 13:20:00,633.0
2010-05-25 13:25:00,633.75
2010-05-25 13:30:00,634.5
2010-05-25 13:35:00,635.25
2010-05-25 13:40:00,636.0
2010-05-25 13:45:00,636.75
2010-05-25 13:50:00,637.5
2010-05-25 13:55:00,638.25
2010-05-25 14:00:00,639.0
2010-05-25 14:05:00,639.3333333333334
2010-05-25 14:10:00,639.6666666666666
2010-05-25 14:15:00,640.0
2010-05-25 14:20:00,640.3333333333334
2010-05-25 14:25:00,640.6666666666666
2010-05-25 14:30:00,641.0
2010-05-25 14:35:00,641.3333333333334
2010-05-25 14:40:00,641.6666666666666
2010-05-25 14:45:00,642.0
2010-05-25 14:50:00,642.3333333333334
2010-05-25 14:55:00,642.6666666666666
2010-05-25 15:00:00,643.0
2010-05-25 15:05:00,643.0833333333334
2010-05-25 15:10:00,643.1666666666666
2010-05-25 15:15:00,643.25
2010-05-25 15:20:00,643.3333333333334
2010-05-25 15:25:00,643.4166666666666
2010-05-25 15:30:00,643.5
2010-05-25 15:35:00,643.5833333333334
2010-05-25 15:40:00,643.6666666666666
2010-05-25 15:45:00,643.75
2010-05-25 15:50:00,643.8333333333334
2010-05-25 15:55:00,643.9166666666666
2010-05-25 16:00:00,644.0
2010-05-25 16:05:00,643.3333333333334
2010-05-25 16:10:00,642.6666666666666
2010-05-25 16:15:00,642.0
2010-05-25 16:20:00,641.3333333333334
2010-05-25 16:25:00,640.6666666666666
2010-05-25 16:30:00,640.0
2010-05-25 16:35:00,639.3333333333334
2010-05-25 16:40:00,638.6666666666666
2010-05-25 16:45:00,638.0
2010-05-25 16:50:00,637.3333333333334
2010-05-25 16:55:00,636.6666666666666
2010-05-25 17:00:00,636.0
2010-05-25 17:05:00,635.0833333333334
2010-05-25 17:10:00,634.1666666666666
2010-05-25 17:15:00,633.25
2010-05-25 17:20:00,632.3333333333334
2010-05-25 17:25:00,631.4166666666666
2010-05-25 17:30:00,630.5
2010-05-25 17:35:00,629.5833333333334
2010-05-25 17:40:00,628.6666666666666
2010-05-25 17:45:00,627.75
2010-05-25 17:50:00,626.8333333333334
2010-05-25 17:55:00,625.9166666666666
2010-05-25 18:00:00,625.0
2010-05-25 18:05:00,623.3333333333334
2010-05-25 18:10:00,621.6666666666666
2010-05-25 18:15:00,620.0
2010-05-25 18:20:00,618.3333333333334
2010-05-25 18:25:00,616.6666666666666
2010-05-25 18:30:00,615.0
2010-05-25 18:35:00,613.3333333333334
2010-05-25 18:40:00,611.6666666666666
2010-05-25 18:45:00,610.0
2010-05-25 18:50:00,608.3333333333334
2010-05-25 18:55:00,606.6666666666666
2010-05-25 19:00:00,605.0
2010-05-25 19:05:00,603.0
2010-05-25 19:10:00,601.0
2010-05-25 19:15:00,599.0
2010-05-25 19:20:00,597.0
2010-05-25 19:25:00,595.0
2010-05-25 19:30:00,593.0
2010-05-25 19:35:00,591.0
2010-05-25 19:40:00,589.0
2010-05-25 19:45:00,587.0
2010-05-25 19:50:00,585.0
2010-05-25 19:55:00,583.0
2010-05-25 20:00:00,581.0
2010-05-25 20:05:00,579.75
2010-05-25 20:10:00,578.5
2010-05-25 20:15:00,577.25
2010-05-25 20:20:00,576.0
2010-05-25 20:25:00,574.75
2010-05-25 20:30:00,573.5
2010-05-25 20:35:00,572.25
2010-05-25 20:40:00,571.0
2010-05-25 20:45:00,569.75
2010-05-25 20:50:00,568.5
2010-05-25 20:55:00,567.25
2010-05-25 21:00:00,566.0
2010-05-25 21:05:00,565.0833333333334
2010-05-25 21:10:00,564.1666666666666
2010-05-25 21:15:00,563.25
2010-05-25 21:20:00,562.3333333333334
2010-05-25 21:25:00,561.4166666666666
2010-05-25 21:30:00,560.5
2010-05-25 21:35:00,559.5833333333334
2010-05-25 21:40:00,558.6666666666666
2010-05-25 21:45:00,557.75
2010-05-25 21:50:00,556.8333333333334
2010-05-25 21:55:00,555.9166666666666
2010-05-25 22:00:00,555.0
2010-05-25 22:05:00,554.1666666666666
2010-05-25 22:10:00,553.3333333333334
2010-05-25 22:15:00,552.5
2010-05-25 22:20:00,551.6666666666666
2010-05-25 22:25:00,550.8333333333334
2010-05-25 22:30:00,550.0
2010-05-25 22:35:00,549.1666666666666
2010-05-25 22:40:00,548.3333333333334
2010-05-25 22:45:00,547.5
2010-05-25 22:50:00,546.6666666666666
2010-05-25 22:55:00,545.8333333333334
2010-05-25 23:00:00,545.0
2010-05-25 23:05:00,544.1666666666666
2010-05-25 23:10:00,543.3333333333334
2010-05-25 23:15:00,542.5
2010-05-25 23:20:00,541.6666666666666
2010-05-25 23:25:00,540.8333333333334
2010-05-25 23:30:00,540.0
2010-05-25 23:35:00,539.1666666666666
2010-05-25 23:40:00,538.3333333333334
2010-05-25 23:45:00,537.5
2010-05-25 23:50:00,536.6666666666666
2010-05-25 23:55:00,535.8333333333334
2010-05-26 00:00:00,535.0
2010-05-26 00:05:00,534.3333333333334
2010-05-26 00:10:00,533.6666666666666
2010-05-26 00:15:00,533.0
2010-05-26 00:20:00,532.3333333333334
2010-05-26 00:25:00,531.6666666666666
2010-05-26 00:30:00,531.0
2010-05-26 00:35:00,530.3333333333334
2010-05-26 00:40:00,529.6666666666666
2010-05-26 00:45:00,529.0
2010-05-26 00:50:00,528.3333333333334
2010-05-26 00:55:00,527.6666666666666
2010-05-26 01:00:00,527.0
2010-05-26 01:05:00,526.4166666666666
2010-05-26 01:10:00,525.8333333333334
2010-05-26 01:15:00,525.25
2010-05-26 01:20:00,524.6666666666666
2010-05-26 01:25:00,524.0833333333334
2010-05-26 01:30:00,523.5
2010-05-26 01:35:00,522.9166666666666
2010-05-26 01:40:00,522.3333333333334
2010-05-26 01:45:00,521.75
2010-05-26 01:50:00,521.1666666666666
2010-05-26 01:55:00,520.5833333333334
2010-05-26 02:00:00,520.0
2010-05-26 02:05:00,519.4166666666666
2010-05-26 02:10:00,518.8333333333334
2010-05-26 02:15:00,518.25
2010-05-26 02:20:00,517.6666666666666
2010-05-26 02:25:00,517.0833333333334
2010-05-26 02:30:00,516.5
2010-05-26 02:35:00,515.9166666666666
2010-05-26 02:40:00,515.3333333333334
2010-05-26 02:45:00,514.75
2010-05-26 02:50:00,514.1666666666666
2010-05-26 02:55:00,513.5833333333334
2010-05-26 03:00:00,513.0
2010-05-26 03:05:00,512.6666666666666
2010-05-26 03:10:00,512.3333333333334
2010-05-26 03:15:00,512.0
2010-05-26 03:20:00,511.6666666666667
2010-05-26 03:25:00,511.3333333333333
2010-05-26 03:30:00,511.0
2010-05-26 03:35:00,510.6666666666667
2010-05-26 03:40:00,510.3333333333333
2010-05-26 03:45:00,510.0
2010-05-26 03:50:00,509.6666666666667
2010-05-26 03:55:00,509.3333333333333
2010-05-26 04:00:00,509.0
2010-05-26 04:05:00,508.8333333333333
2010-05-26 04:10:00,508.6666666666667
2010-05-26 04:15:00,508.5
2010-05-26 04:20:00,508.3333333333333
2010-05-26 04:25:00,508.1666666666667
2010-05-26 04:30:00,508.0
2010-05-26 04:35:00,507.8333333333333
2010-05-26 04:40:00,507.6666666666667
2010-05-26 04:45:00,507.5
2010-05-26 04:50:00,507.3333333333333
2010-05-26 04:55:00,507.1666666666667
2010-05-26 05:00:00,507.0
2010-05-26 05:05:00,507.9166666666667
2010-05-26 05:10:00,508.8333333333333
2010-05-26 05:15:00,509.75
2010-05-26 05:20:00,510.6666666666667
2010-05-26 05:25:00,511.5833333333333
2010-05-26 05:30:00,512.5
2010-05-26 05:35:00,513.4166666666666
2010-05-26 05:40:00,514.3333333333334
2010-05-26 05:45:00,515.25
2010-05-26 05:50:00,516.1666666666666
2010-05-26 05:55:00,517.0833333333334
2010-05-26 06:00:00,518.0
2010-05-26 06:05:00,519.1666666666666
2010-05-26 06:10:00,520.3333333333334
2010-05-26 06:15:00,521.5
2010-05-26 06:20:00,522.6666666666666
2010-05-26 06:25:00,523.8333333333334
2010-05-26 06:30:00,525.0
2010-05-26 06:35:00,526.1666666666666
2010-05-26 06:40:00,527.3333333333334
2010-05-26 06:45:00,528.5
2010-05-26 06:50:00,529.6666666666666
2010-05-26 06:55:00,530.8333333333334
2010-05-26 07:00:00,532.0
2010-05-26 07:05:00,533.5
2010-05-26 07:10:00,535.0
2010-05-26 07:15:00,536.5
2010-05-26 07:20:00,538.0
2010-05-26 07:25:00,539.5
2010-05-26 07:30:00,541.0
2010-05-26 07:35:00,542.5
2010-05-26 07:40:00,544.0
2010-05-26 07:45:00,545.5
2010-05-26 07:50:00,547.0
2010-05-26 07:55:00,548.5
2010-05-26 08:00:00,550.0
2010-05-26 08:05:00,551.4166666666666
2010-05-26 08:10:00,552.8333333333334
2010-05-26 08:15:00,554.25
2010-05-26 08:20:00,555.6666666666666
2010-05-26 08:25:00,557.0833333333334
2010-05-26 08:30:00,558.5
2010-05-26 08:35:00,559.9166666666666
2010-05-26 08:40:00,561.3333333333334
2010-05-26 08:45:00,562.75
2010-05-26 08:50:00,564.1666666666666
2010-05-26 08:55:00,565.5833333333334
2010-05-26 09:00:00,567.0
2010-05-26 09:05:00,568.5833333333334
2010-05-26 09:10:00,570.1666666666666
2010-05-26 09:15:00,571.75
2010-05-26 09:20:00,573.3333333333334
2010-05-26 09:25:00,574.9166666666666
2010-05-26 09:30:00,576.5
2010-05-26 09:35:00,578.0833333333334
2010-05-26 09:40:00,579.6666666666666
2010-05-26 09:45:00,581.25
2010-05-26 09:50:00,582.8333333333334
2010-05-26 09:55:00,584.4166666666666
2010-05-26 10:00:00,586.0
2010-05-26 10:05:00,587.5
2010-05-26 10:10:00,589.0
2010-05-26 10:15:00,590.5
2010-05-26 10:20:00,592.0
2010-05-26 10:25:00,593.5
2010-05-26 10:30:00,595.0
2010-05-26 10:35:00,596.5
2010-05-26 10:40:00,598.0
2010-05-26 10:45:00,599.5
2010-05-26 10:50:00,601.0
2010-05-26 10:55:00,602.5
2010-05-26 11:00:00,604.0
2010-05-26 11:05:00,605.25
2010-05-26 11:10:00,606.5
2010-05-26 11:15:00,607.75
2010-05-26 11:20:00,609.0
2010-05-26 11:25:00,610.25
2010-05-26 11:30:00,611.5
2010-05-26 11:35:00,612.75
2010-05-26 11:40:00,614.0
2010-05-26 11:45:00,615.25
2010-05-26 11:50:00,616.5
2010-05-26 11:55:00,617.75
2010-05-26 12:00:00,619.0
2010-05-26 12:05:00,620.1666666666666
2010-05-26 12:10:00,621.3333333333334
2010-05-26 12:15:00,622.5
2010-05-26 12:20:00,623.6666666666666
2010-05-26 12:25:00,624.8333333333334
2010-05-26 12:30:00,626.0
2010-05-26 12:35:00,627.1666666666666
2010-05-26 12:40:00,628.3333333333334
2010-05-26 12:45:00,629.5
2010-05-26 12:50:00,630.6666666666666
2010-05-26 12:55:00,631.8333333333334
2010-05-26 13:00:00,633.0
2010-05-26 13:05:00,633.75
2010-05-26 13:10:00,634.5
2010-05-26 13:15:00,635.25
2010-05-26 13:20:00,636.0
2010-05-26 13:25:00,636.75
2010-05-26 13:30:00,637.5
2010-05-26 13:35:00,638.25
2010-05-26 13:40:00,639.0
2010-05-26 13:45:00,639.75
2010-05-26 13:50:00,640.5
2010-05-26 13:55:00,641.25
2010-05-26 14:00:00,642.0
2010-05-26 14:05:00,642.3333333333334
2010-05-26 14:10:00,642.6666666666666
2010-05-26 14:15:00,643.0
2010-05-26 14:20:00,643.3333333333334
2010-05-26 14:25:00,643.6666666666666
2010-05-26 14:30:00,644.0
2010-05-26 14:35:00,644.3333333333334
2010-05-26 14:40:00,644.6666666666666
2010-05-26 14:45:00,645.0
2010-05-26 14:50:00,645.3333333333334
2010-05-26 14:55:00,645.6666666666666
2010-05-26 15:00:00,646.0
2010-05-26 15:05:00,646.0833333333334
2010-05-26 15:10:00,646.1666666666666
2010-05-26 15:15:00,646.25
2010-05-26 15:20:00,646.3333333333334
2010-05-26 15:25:00,646.4166666666666
2010-05-26 15:30:00,646.5
2010-05-26 15:35:00,646.5833333333334
2010-05-26 15:40:00,646.6666666666666
2010-05-26 15:45:00,646.75
2010-05-26 15:50:00,646.8333333333334
2010-05-26 15:55:00,646.9166666666666
2010-05-26 16:00:00,647.0
2010-05-26 16:05:00,646.3333333333334
2010-05-26 16:10:00,645.6666666666666
2010-05-26 16:15:00,645.0
2010-05-26 16:20:00,644.3333333333334
2010-05-26 16:25:00,643.6666666666666
2010-05-26 16:30:00,643.0
2010-05-26 16:35:00,642.3333333333334
2010-05-26 16:40:00,641.6666666666666
2010-05-26 16:45:00,641.0
2010-05-26 16:50:00,640.3333333333334
2010-05-26 16:55:00,639.6666666666666
2010-05-26 17:00:00,639.0
2010-05-26 17:05:00,638.0833333333334
2010-05-26 17:10:00,637.1666666666666
2010-05-26 17:15:00,636.25
2010-05-26 17:20:00,635.3333333333334
2010-05-26 17:25:00,634.4166666666666
2010-05-26 17:30:00,633.5
2010-05-26 17:35:00,632.5833333333334
2010-05-26 17:40:00,631.6666666666666
2010-05-26 17:45:00,630.75
2010-05-26 17:50:00,629.8333333333334
2010-05-26 17:55:00,628.9166666666666
2010-05-26 18:00:00,628.0
2010-05-26 18:05:00,626.4166666666666
2010-05-26 18:10:00,624.8333333333334
2010-05-26 18:15:00,623.25
2010-05-26 18:20:00,621.6666666666666
2010-05-26 18:25:00,620.0833333333334
2010-05-26 18:30:00,618.5
2010-05-26 18:35:00,616.9166666666666
2010-05-26 18:40:00,615.3333333333334
2010-05-26 18:45:00,613.75
2010-05-26 18:50:00,612.1666666666666
2010-05-26 18:55:00,610.5833333333334
2010-05-26 19:00:00,609.0
2010-05-26 19:05:00,606.9166666666666
2010-05-26 19:10:00,604.8333333333334
2010-05-26 19:15:00,602.75
2010-05-26 19:20:00,600.6666666666666
2010-05-26 19:25:00,598.5833333333334
2010-05-26 19:30:00,596.5
2010-05-26 19:35:00,594.4166666666666
2010-05-26 19:40:00,592.3333333333334
2010-05-26 19:45:00,590.25
2010-05-26 19:50:00,588.1666666666666
2010-05-26 19:55:00,586.0833333333334
2010-05-26 20:00:00,584.0
2010-05-26 20:05:00,582.75
2010-05-26 20:10:00,581.5
2010-05-26 20:15:00,580.25
2010-05-26 20:20:00,579.0
2010-05-26 20:25:00,577.75
2010-05-26 20:30:00,576.5
2010-05-26 20:35:00,575.25
2010-05-26 20:40:00,574.0
2010-05-26 20:45:00,572.75
2010-05-26 20:50:00,571.5
2010-05-26 20:55:00,570.25
2010-05-26 21:00:00,569.0
2010-05-26 21:05:00,568.0833333333334
2010-05-26 21:10:00,567.1666666666666
2010-05-26 21:15:00,566.25
2010-05-26 21:20:00,565.3333333333334
2010-05-26 21:25:00,564.4166666666666
2010-05-26 21:30:00,563.5
2010-05-26 21:35:00,562.5833333333334
2010-05-26 21:40:00,561.6666666666666
2010-05-26 21:45:00,560.75
2010-05-26 21:50:00,559.8333333333334
2010-05-26 21:55:00,558.9166666666666
2010-05-26 22:00:00,558.0
2010-05-26 22:05:00,557.1666666666666
2010-05-26 22:10:00,556.3333333333334
2010-05-26 22:15:00,555.5
2010-05-26 22:20:00,554.6666666666666
2010-05-26 22:25:00,553.8333333333334
2010-05-26 22:30:00,553.0
2010-05-26 22:35:00,552.1666666666666
2010-05-26 22:40:00,551.3333333333334
2010-05-26 22:45:00,550.5
2010-05-26 22:50:00,549.6666666666666
2010-05-26 22:55:00,548.8333333333334
2010-05-26 23:00:00,548.0
2010-05-26 23:05:00,547.1666666666666
2010-05-26 23:10:00,546.3333333333334
2010-05-26 23:15:00,545.5
2010-05-26 23:20:00,544.6666666666666
2010-05-26 23:25:00,543.8333333333334
2010-05-26 23:30:00,543.0
2010-05-26 23:35:00,542.1666666666666
2010-05-26 23:40:00,541.3333333333334
2010-05-26 23:45:00,540.5
2010-05-26 23:50:00,539.6666666666666
2010-05-26 23:55:00,538.8333333333334
2010-05-27 00:00:00,538.0
2010-05-27 00:05:00,537.3333333333334
2010-05-27 00:10:00,536.6666666666666
2010-05-27 00:15:00,536.0
2010-05-27 00:20:00,535.3333333333334
2010-05-27 00:25:00,534.6666666666666
2010-05-27 00:30:00,534.0
2010-05-27 00:35:00,533.3333333333334
2010-05-27 00:40:00,532.6666666666666
2010-05-27 00:45:00,532.0
2010-05-27 00:50:00,531.3333333333334
2010-05-27 00:55:00,530.6666666666666
2010-05-27 01:00:00,530.0
2010-05-27 01:05:00,529.3333333333334
2010-05-27 01:10:00,528.6666666666666
2010-05-27 01:15:00,528.0
2010-05-27 01:20:00,527.3333333333334
2010-05-27 01:25:00,526.6666666666666
2010-05-27 01:30:00,526.0
2010-05-27 01:35:00,525.3333333333334
2010-05-27 01:40:00,524.6666666666666
2010-05-27 01:45:00,524.0
2010-05-27 01:50:00,523.3333333333334
2010-05-27 01:55:00,522.6666666666666
2010-05-27 02:00:00,522.0
2010-05-27 02:05:00,521.5
2010-05-27 02:10:00,521.0
2010-05-27 02:15:00,520.5
2010-05-27 02:20:00,520.0
2010-05-27 02:25:00,519.5
2010-05-27 02:30:00,519.0
2010-05-27 02:35:00,518.5
2010-05-27 02:40:00,518.0
2010-05-27 02:45:00,517.5
2010-05-27 02:50:00,517.0
2010-05-27 02:55:00,516.5
2010-05-27 03:00:00,516.0
2010-05-27 03:05:00,515.5833333333334
2010-05-27 03:10:00,515.1666666666666
2010-05-27 03:15:00,514.75
2010-05-27 03:20:00,514.3333333333334
2010-05-27 03:25:00,513.9166666666666
2010-05-27 03:30:00,513.5
2010-05-27 03:35:00,513.0833333333334
2010-05-27 03:40:00,512.6666666666666
2010-05-27 03:45:00,512.25
2010-05-27 03:50:00,511.8333333333333
2010-05-27 03:55:00,511.4166666666667
2010-05-27 04:00:00,511.0
2010-05-27 04:05:00,510.8333333333333
2010-05-27 04:10:00,510.6666666666667
2010-05-27 04:15:00,510.5
2010-05-27 04:20:00,510.3333333333333
2010-05-27 04:25:00,510.1666666666667
2010-05-27 04:30:00,510.0
2010-05-27 04:35:00,509.8333333333333
2010-05-27 04:40:00,509.6666666666667
2010-05-27 04:45:00,509.5
2010-05-27 04:50:00,509.3333333333333
2010-05-27 04:55:00,509.1666666666667
2010-05-27 05:00:00,509.0
2010-05-27 05:05:00,509.9166666666667
2010-05-27 05:10:00,510.8333333333333
2010-05-27 05:15:00,511.75
2010-05-27 05:20:00,512.6666666666666
2010-05-27 05:25:00,513.5833333333334
2010-05-27 05:30:00,514.5
2010-05-27 05:35:00,515.4166666666666
2010-05-27 05:40:00,516.3333333333334
2010-05-27 05:45:00,517.25
2010-05-27 05:50:00,518.1666666666666
2010-05-27 05:55:00,519.0833333333334
2010-05-27 06:00:00,520.0
2010-05-27 06:05:00,521.25
2010-05-27 06:10:00,522.5
2010-05-27 06:15:00,523.75
2010-05-27 06:20:00,525.0
2010-05-27 06:25:00,526.25
2010-05-27 06:30:00,527.5
2010-05-27 06:35:00,528.75
2010-05-27 06:40:00,530.0
2010-05-27 06:45:00,531.25
2010-05-27 06:50:00,532.5
2010-05-27 06:55:00,533.75
2010-05-27 07:00:00,535.0
2010-05-27 07:05:00,536.4166666666666
2010-05-27 07:10:00,537.8333333333334
2010-05-27 07:15:00,539.25
2010-05-27 07:20:00,540.6666666666666
2010-05-27 07:25:00,542.0833333333334
2010-05-27 07:30:00,543.5
2010-05-27 07:35:00,544.9166666666666
2010-05-27 07:40:00,546.3333333333334
2010-05-27 07:45:00,547.75
2010-05-27 07:50:00,549.1666666666666
2010-05-27 07:55:00,550.5833333333334
2010-05-27 08:00:00,552.0
2010-05-27 08:05:00,553.4166666666666
2010-05-27 08:10:00,554.8333333333334
2010-05-27 08:15:00,556.25
2010-05-27 08:20:00,557.6666666666666
2010-05-27 08:25:00,559.0833333333334
2010-05-27 08:30:00,560.5
2010-05-27 08:35:00,561.9166666666666
2010-05-27 08:40:00,563.3333333333334
2010-05-27 08:45:00,564.75
2010-05-27 08:50:00,566.1666666666666
2010-05-27 08:55:00,567.5833333333334
2010-05-27 09:00:00,569.0
2010-05-27 09:05:00,570.5833333333334
2010-05-27 09:10:00,572.1666666666666
2010-05-27 09:15:00,573.75
2010-05-27 09:20:00,575.3333333333334
2010-05-27 09:25:00,576.9166666666666
2010-05-27 09:30:00,578.5
2010-05-27 09:35:00,580.0833333333334
2010-05-27 09:40:00,581.6666666666666
2010-05-27 09:45:00,583.25
2010-05-27 09:50:00,584.8333333333334
2010-05-27 09:55:00,586.4166666666666
2010-05-27 10:00:00,588.0
2010-05-27 10:05:00,589.5
2010-05-27 10:10:00,591.0
2010-05-27 10:15:00,592.5
2010-05-27 10:20:00,594.0
2010-05-27 10:25:00,595.5
2010-05-27 10:30:00,597.0
2010-05-27 10:35:00,598.5
2010-05-27 10:40:00,600.0
2010-05-27 10:45:00,601.5
2010-05-27 10:50:00,603.0
2010-05-27 10:55:00,604.5
2010-05-27 11:00:00,606.0
2010-05-27 11:05:00,607.3333333333334
2010-05-27 11:10:00,608.6666666666666
2010-05-27 11:15:00,610.0
2010-05-27 11:20:00,611.3333333333334
2010-05-27 11:25:00,612.6666666666666
2010-05-27 11:30:00,614.0
2010-05-27 11:35:00,615.3333333333334
2010-05-27 11:40:00,616.6666666666666
2010-05-27 11:45:00,618.0
2010-05-27 11:50:00,619.3333333333334
2010-05-27 11:55:00,620.6666666666666
2010-05-27 12:00:00,622.0
2010-05-27 12:05:00,623.1666666666666
2010-05-27 12:10:00,624.3333333333334
2010-05-27 12:15:00,625.5
2010-05-27 12:20:00,626.6666666666666
2010-05-27 12:25:00,627.8333333333334
2010-05-27 12:30:00,629.0
2010-05-27 12:35:00,630.1666666666666
2010-05-27 12:40:00,631.3333333333334
2010-05-27 12:45:00,632.5
2010-05-27 12:50:00,633.6666666666666
2010-05-27 12:55:00,634.8333333333334
2010-05-27 13:00:00,636.0
2010-05-27 13:05:00,636.8333333333334
2010-05-27 13:10:00,637.6666666666666
2010-05-27 13:15:00,638.5
2010-05-27 13:20:00,639.3333333333334
2010-05-27 13:25:00,640.1666666666666
2010-05-27 13:30:00,641.0
2010-05-27 13:35:00,641.8333333333334
2010-05-27 13:40:00,642.6666666666666
2010-05-27 13:45:00,643.5
2010-05-27 13:50:00,644.3333333333334
2010-05-27 13:55:00,645.1666666666666
2010-05-27 14:00:00,646.0
2010-05-27 14:05:00,646.3333333333334
2010-05-27 14:10:00,646.6666666666666
2010-05-27 14:15:00,647.0
2010-05-27 14:20:00,647.3333333333334
2010-05-27 14:25:00,647.6666666666666
2010-05-27 14:30:00,648.0
2010-05-27 14:35:00,648.3333333333334
2010-05-27 14:40:00,648.6666666666666
2010-05-27 14:45:00,649.0
2010-05-27 14:50:00,649.3333333333334
2010-05-27 14:55:00,649.6666666666666
2010-05-27 15:00:00,650.0
2010-05-27 15:05:00,650.0
2010-05-27 15:10:00,650.0
2010-05-27 15:15:00,650.0
2010-05-27 15:20:00,650.0
2010-05-27 15:25:00,650.0
2010-05-27 15:30:00,650.0
2010-05-27 15:35:00,650.0
2010-05-27 15:40:00,650.0
2010-05-27 15:45:00,650.0
2010-05-27 15:50:00,650.0
2010-05-27 15:55:00,650.0
2010-05-27 16:00:00,650.0
2010-05-27 16:05:00,649.4166666666666
2010-05-27 16:10:00,648.8333333333334
2010-05-27 16:15:00,648.25
2010-05-27 16:20:00,647.6666666666666
2010-05-27 16:25:00,647.0833333333334
2010-05-27 16:30:00,646.5
2010-05-27 16:35:00,645.9166666666666
2010-05-27 16:40:00,645.3333333333334
2010-05-27 16:45:00,644.75
2010-05-27 16:50:00,644.1666666666666
2010-05-27 16:55:00,643.5833333333334
2010-05-27 17:00:00,643.0
2010-05-27 17:05:00,642.1666666666666
2010-05-27 17:10:00,641.3333333333334
2010-05-27 17:15:00,640.5
2010-05-27 17:20:00,639.6666666666666
2010-05-27 17:25:00,638.8333333333334
2010-05-27 17:30:00,638.0
2010-05-27 17:35:00,637.1666666666666
2010-05-27 17:40:00,636.3333333333334
2010-05-27 17:45:00,635.5
2010-05-27 17:50:00,634.6666666666666
2010-05-27 17:55:00,633.8333333333334
2010-05-27 18:00:00,633.0
2010-05-27 18:05:00,631.3333333333334
2010-05-27 18:10:00,629.6666666666666
2010-05-27 18:15:00,628.0
2010-05-27 18:20:00,626.3333333333334
2010-05-27 18:25:00,624.6666666666666
2010-05-27 18:30:00,623.0
2010-05-27 18:35:00,621.3333333333334
2010-05-27 18:40:00,619.6666666666666
2010-05-27 18:45:00,618.0
2010-05-27 18:50:00,616.3333333333334
2010-05-27 18:55:00,614.6666666666666
2010-05-27 19:00:00,613.0
